9680/3-C17.2,96803,C172,44500831,"Malignant lymphoma, large B-cell, diffuse of Ileum",Condition,ICDO3,ICDO Condition,S,9680/3-C17.2,20150918,20991231,NULL
9680/3-C77.5,96803,C775,44500832,"Malignant lymphoma, large B-cell, diffuse of Pelvic lymph nodes",Condition,ICDO3,ICDO Condition,S,9680/3-C77.5,20150918,20991231,NULL
9691/3-C17.9,96913,C179,44501687,"Follicular lymphoma, grade 2 of Small intestine",Condition,ICDO3,ICDO Condition,S,9691/3-C17.9,20150918,20991231,NULL
9699/3-C16.3,96993,C163,44501689,Marginal zone B-cell lymphoma of Gastric antrum,Condition,ICDO3,ICDO Condition,S,9699/3-C16.3,20150918,20991231,NULL
9700/3-C44.4,97003,C444,44501691,Mycosis fungoides of Skin of scalp and neck,Condition,ICDO3,ICDO Condition,S,9700/3-C44.4,20150918,20991231,NULL
9700/3-C44.5,97003,C445,44501692,Mycosis fungoides of Skin of trunk,Condition,ICDO3,ICDO Condition,S,9700/3-C44.5,20150918,20991231,NULL
9800/3-C42.1,98003,C421,44501695,Leukemia of Bone marrow,Condition,ICDO3,ICDO Condition,S,9800/3-C42.1,20150918,20991231,NULL
8041/3-C67.0,80413,C670,44501702,Small cell carcinoma of Trigone of bladder,Condition,ICDO3,ICDO Condition,S,8041/3-C67.0,20150918,20991231,NULL
8051/3-C51.9,80513,C519,44501704,Verrucous carcinoma of Vulva,Condition,ICDO3,ICDO Condition,S,8051/3-C51.9,20150918,20991231,NULL
8071/3-C34.9,80713,C349,44501707,"Squamous cell carcinoma, keratinizing of Lung",Condition,ICDO3,ICDO Condition,S,8071/3-C34.9,20150918,20991231,NULL
8122/3-C67.2,81223,C672,44501711,"Transitional cell carcinoma, spindle cell of Lateral wall of bladder",Condition,ICDO3,ICDO Condition,S,8122/3-C67.2,20150918,20991231,NULL
8140/3-C26.9,81403,C269,44501713,Adenocarcinoma of Gastrointestinal tract,Condition,ICDO3,ICDO Condition,S,8140/3-C26.9,20150918,20991231,NULL
8150/3-C25.1,81503,C251,44501714,"Pancreatic endocrine tumor, malignant of Body of pancreas",Condition,ICDO3,ICDO Condition,S,8150/3-C25.1,20150918,20991231,NULL
8160/3-C22.0,81603,C220,44501715,Cholangiocarcinoma of Liver,Condition,ICDO3,ICDO Condition,S,8160/3-C22.0,20150918,20991231,NULL
8201/2-C50.1,82012,C501,44501718,Cribriform carcinoma in situ of Central portion of breast,Condition,ICDO3,ICDO Condition,S,8201/2-C50.1,20150918,20991231,NULL
8211/3-C50.9,82113,C509,44501721,Tubular adenocarcinoma of Breast,Condition,ICDO3,ICDO Condition,S,8211/3-C50.9,20150918,20991231,NULL
8240/3-C18.7,82403,C187,44501722,Carcinoid tumor of Sigmoid colon,Condition,ICDO3,ICDO Condition,S,8240/3-C18.7,20150918,20991231,NULL
8240/3-C25.1,82403,C251,44501723,Carcinoid tumor of Body of pancreas,Condition,ICDO3,ICDO Condition,S,8240/3-C25.1,20150918,20991231,NULL
8246/3-C25.7,82463,C257,44501725,Neuroendocrine carcinoma of Other specified parts of pancreas,Condition,ICDO3,ICDO Condition,S,8246/3-C25.7,20150918,20991231,NULL
8261/3-C18.0,82613,C180,44501728,Adenocarcinoma in villous adenoma of Cecum,Condition,ICDO3,ICDO Condition,S,8261/3-C18.0,20150918,20991231,NULL
8480/3-C18.1,84803,C181,44501729,Mucinous adenocarcinoma of Appendix,Condition,ICDO3,ICDO Condition,S,8480/3-C18.1,20150918,20991231,NULL
8503/2-C50.9,85032,C509,44501731,Noninfiltrating intraductal papillary adenocarcinoma of Breast,Condition,ICDO3,ICDO Condition,S,8503/2-C50.9,20150918,20991231,NULL
8560/3-C07.9,85603,C079,44501732,Adenosquamous carcinoma of Parotid gland,Condition,ICDO3,ICDO Condition,S,8560/3-C07.9,20150918,20991231,NULL
8770/3-C51.9,87703,C519,44501735,Mixed epithelioid and spindle cell melanoma of Vulva,Condition,ICDO3,ICDO Condition,S,8770/3-C51.9,20150918,20991231,NULL
8933/3-C54.9,89333,C549,44501739,Adenosarcoma of Corpus uteri,Condition,ICDO3,ICDO Condition,S,8933/3-C54.9,20150918,20991231,NULL
8980/3-C54.1,89803,C541,44501741,Carcinosarcoma of Endometrium,Condition,ICDO3,ICDO Condition,S,8980/3-C54.1,20150918,20991231,NULL
9071/3-C38.1,90713,C381,44501743,Yolk sac tumor of Anterior mediastinum,Condition,ICDO3,ICDO Condition,S,9071/3-C38.1,20150918,20991231,NULL
9120/3-C44.5,91203,C445,44501745,Hemangiosarcoma of Skin of trunk,Condition,ICDO3,ICDO Condition,S,9120/3-C44.5,20150918,20991231,NULL
9161/1-C71.7,91611,C717,44501746,Hemangioblastoma of Brain stem,Condition,ICDO3,ICDO Condition,S,9161/1-C71.7,20150918,20991231,NULL
8210/2-C18.0,82102,C180,44503147,Adenocarcinoma in situ in adenomatous polyp of Cecum,Condition,ICDO3,ICDO Condition,S,8210/2-C18.0,20150918,20991231,NULL
8246/3-C16.1,82463,C161,44503149,Neuroendocrine carcinoma of Fundus of stomach,Condition,ICDO3,ICDO Condition,S,8246/3-C16.1,20150918,20991231,NULL
8246/3-C34.3,82463,C343,44503150,"Neuroendocrine carcinoma of Lower lobe, lung",Condition,ICDO3,ICDO Condition,S,8246/3-C34.3,20150918,20991231,NULL
8503/3-C50.5,85033,C505,44503158,Intraductal papillary adenocarcinoma with invasion of Lower-outer quadrant of breast,Condition,ICDO3,ICDO Condition,S,8503/3-C50.5,20150918,20991231,NULL
8522/2-C50.9,85222,C509,44503159,Intraductal carcinoma and lobular carcinoma in situ of Breast,Condition,ICDO3,ICDO Condition,S,8522/2-C50.9,20150918,20991231,NULL
8560/3-C25.1,85603,C251,44503160,Adenosquamous carcinoma of Body of pancreas,Condition,ICDO3,ICDO Condition,S,8560/3-C25.1,20150918,20991231,NULL
8890/3-C51.9,88903,C519,44503166,Leiomyosarcoma of Vulva,Condition,ICDO3,ICDO Condition,S,8890/3-C51.9,20150918,20991231,NULL
9071/3-C62.9,90713,C629,44503172,Yolk sac tumor of Testis,Condition,ICDO3,ICDO Condition,S,9071/3-C62.9,20150918,20991231,NULL
9370/3-C71.9,93703,C719,44503178,Chordoma of Brain,Condition,ICDO3,ICDO Condition,S,9370/3-C71.9,20150918,20991231,NULL
8070/3-C06.0,80703,C060,44504103,Squamous cell carcinoma of Buccal mucosa,Condition,ICDO3,ICDO Condition,NULL,8070/3-C06.0,20150918,20991231,NULL
8070/3-C06.9,80703,C069,44504120,Squamous cell carcinoma of Mouth region structure,Condition,ICDO3,ICDO Condition,NULL,8070/3-C06.9,20150918,20991231,NULL
8010/2-C15.4,80102,C154,44504130,Carcinoma in situ of Structure of middle third of esophagus,Condition,ICDO3,ICDO Condition,NULL,8010/2-C15.4,20150918,20991231,NULL
8010/3-C15.4,80103,C154,44504131,Carcinoma of Structure of middle third of esophagus,Condition,ICDO3,ICDO Condition,NULL,8010/3-C15.4,20150918,20991231,NULL
8000/3-C15.5,80003,C155,44504134,"Neoplasm, malignant of Structure of lower third of esophagus",Condition,ICDO3,ICDO Condition,NULL,8000/3-C15.5,20150918,20991231,NULL
8010/2-C15.5,80102,C155,44504136,Carcinoma in situ of Structure of lower third of esophagus,Condition,ICDO3,ICDO Condition,NULL,8010/2-C15.5,20150918,20991231,NULL
8010/3-C15.5,80103,C155,44504137,Carcinoma of Structure of lower third of esophagus,Condition,ICDO3,ICDO Condition,NULL,8010/3-C15.5,20150918,20991231,NULL
8000/3-C15.9,80003,C159,44504140,"Neoplasm, malignant of Esophageal structure",Condition,ICDO3,ICDO Condition,NULL,8000/3-C15.9,20150918,20991231,NULL
8010/2-C15.9,80102,C159,44504142,Carcinoma in situ of Esophageal structure,Condition,ICDO3,ICDO Condition,NULL,8010/2-C15.9,20150918,20991231,NULL
8010/3-C15.9,80103,C159,44504143,Carcinoma of Esophageal structure,Condition,ICDO3,ICDO Condition,NULL,8010/3-C15.9,20150918,20991231,NULL
8070/3-C15.9,80703,C159,44504144,Squamous cell carcinoma of Esophageal structure,Condition,ICDO3,ICDO Condition,NULL,8070/3-C15.9,20150918,20991231,NULL
8140/3-C15.9,81403,C159,44504145,Adenocarcinoma of Esophageal structure,Condition,ICDO3,ICDO Condition,NULL,8140/3-C15.9,20150918,20991231,NULL
8010/2-C16.0,80102,C160,44504167,Carcinoma in situ of Cardia structure,Condition,ICDO3,ICDO Condition,NULL,8010/2-C16.0,20150918,20991231,NULL
8010/3-C16.0,80103,C160,44504168,Carcinoma of Cardia structure,Condition,ICDO3,ICDO Condition,NULL,8010/3-C16.0,20150918,20991231,NULL
8000/3-C16.1,80003,C161,44504171,"Neoplasm, malignant of Gastric fundus structure",Condition,ICDO3,ICDO Condition,NULL,8000/3-C16.1,20150918,20991231,NULL
8010/2-C16.2,80102,C162,44504179,Carcinoma in situ of Gastric corpus structure,Condition,ICDO3,ICDO Condition,NULL,8010/2-C16.2,20150918,20991231,NULL
8010/3-C16.2,80103,C162,44504180,Carcinoma of Gastric corpus structure,Condition,ICDO3,ICDO Condition,NULL,8010/3-C16.2,20150918,20991231,NULL
8000/3-C16.3,80003,C163,44504183,"Neoplasm, malignant of Pyloric antrum structure",Condition,ICDO3,ICDO Condition,NULL,8000/3-C16.3,20150918,20991231,NULL
8010/2-C16.3,80102,C163,44504185,Carcinoma in situ of Pyloric antrum structure,Condition,ICDO3,ICDO Condition,NULL,8010/2-C16.3,20150918,20991231,NULL
8010/2-C16.5,80102,C165,44504197,Carcinoma in situ of Structure of lesser curvature of stomach,Condition,ICDO3,ICDO Condition,NULL,8010/2-C16.5,20150918,20991231,NULL
8000/3-C16.9,80003,C169,44504207,"Neoplasm, malignant of Stomach structure",Condition,ICDO3,ICDO Condition,NULL,8000/3-C16.9,20150918,20991231,NULL
8010/2-C16.9,80102,C169,44504209,Carcinoma in situ of Stomach structure,Condition,ICDO3,ICDO Condition,NULL,8010/2-C16.9,20150918,20991231,NULL
8010/3-C16.9,80103,C169,44504210,Carcinoma of Stomach structure,Condition,ICDO3,ICDO Condition,NULL,8010/3-C16.9,20150918,20991231,NULL
8145/3-C16.9,81453,C169,44504211,"Carcinoma, diffuse type of Stomach structure",Condition,ICDO3,ICDO Condition,NULL,8145/3-C16.9,20150918,20991231,NULL
8240/3-C16.9,82403,C169,44504215,Carcinoid tumor of Stomach structure,Condition,ICDO3,ICDO Condition,NULL,8240/3-C16.9,20150918,20991231,NULL
9591/3-C16.9,95913,C169,44504218,"Malignant lymphoma, non-Hodgkin of Stomach structure",Condition,ICDO3,ICDO Condition,NULL,9591/3-C16.9,20150918,20991231,NULL
8000/3-C17.0,80003,C170,44504231,"Neoplasm, malignant of Duodenal structure",Condition,ICDO3,ICDO Condition,NULL,8000/3-C17.0,20150918,20991231,NULL
8010/2-C17.0,80102,C170,44504233,Carcinoma in situ of Duodenal structure,Condition,ICDO3,ICDO Condition,NULL,8010/2-C17.0,20150918,20991231,NULL
8010/3-C17.0,80103,C170,44504234,Carcinoma of Duodenal structure,Condition,ICDO3,ICDO Condition,NULL,8010/3-C17.0,20150918,20991231,NULL
8140/3-C17.2,81403,C172,44504245,Adenocarcinoma of Ileal structure,Condition,ICDO3,ICDO Condition,NULL,8140/3-C17.2,20150918,20991231,NULL
8323/3-C48.2,83233,C482,44499743,Mixed cell adenocarcinoma of Peritoneum,Condition,ICDO3,ICDO Condition,S,8323/3-C48.2,20150918,20991231,NULL
8401/3-C50.9,84013,C509,44499745,Apocrine adenocarcinoma of Breast,Condition,ICDO3,ICDO Condition,S,8401/3-C50.9,20150918,20991231,NULL
8470/3-C18.1,84703,C181,44499747,Mucinous cystadenocarcinoma of Appendix,Condition,ICDO3,ICDO Condition,S,8470/3-C18.1,20150918,20991231,NULL
8480/3-C16.0,84803,C160,44499748,Mucinous adenocarcinoma of Cardia,Condition,ICDO3,ICDO Condition,S,8480/3-C16.0,20150918,20991231,NULL
8480/3-C53.9,84803,C539,44499749,Mucinous adenocarcinoma of Cervix uteri,Condition,ICDO3,ICDO Condition,S,8480/3-C53.9,20150918,20991231,NULL
8503/2-C50.2,85032,C502,44499750,Noninfiltrating intraductal papillary adenocarcinoma of Upper-inner quadrant of breast,Condition,ICDO3,ICDO Condition,S,8503/2-C50.2,20150918,20991231,NULL
8507/2-C50.1,85072,C501,44499751,Intraductal micropapillary carcinoma of Central portion of breast,Condition,ICDO3,ICDO Condition,S,8507/2-C50.1,20150918,20991231,NULL
8560/3-C24.1,85603,C241,44499755,Adenosquamous carcinoma of Ampulla of Vater,Condition,ICDO3,ICDO Condition,S,8560/3-C24.1,20150918,20991231,NULL
8936/3-C16.1,89363,C161,44499764,Gastrointestinal stromal sarcoma of Fundus of stomach,Condition,ICDO3,ICDO Condition,S,8936/3-C16.1,20150918,20991231,NULL
8964/3-C64.9,89643,C649,44499766,Clear cell sarcoma of kidney of Kidney,Condition,ICDO3,ICDO Condition,S,8964/3-C64.9,20150918,20991231,NULL
9071/3-C62.1,90713,C621,44499767,Yolk sac tumor of Descended testis,Condition,ICDO3,ICDO Condition,S,9071/3-C62.1,20150918,20991231,NULL
9120/0-C71.2,91200,C712,44499769,Hemangioma of Temporal lobe,Condition,ICDO3,ICDO Condition,S,9120/0-C71.2,20150918,20991231,NULL
9393/3-C71.5,93933,C715,44499772,Papillary ependymoma of Ventricle,Condition,ICDO3,ICDO Condition,S,9393/3-C71.5,20150918,20991231,NULL
9424/3-C71.1,94243,C711,44499773,Pleomorphic xanthoastrocytoma of Frontal lobe,Condition,ICDO3,ICDO Condition,S,9424/3-C71.1,20150918,20991231,NULL
9680/3-C64.9,96803,C649,44499781,"Malignant lymphoma, large B-cell, diffuse of Kidney",Condition,ICDO3,ICDO Condition,S,9680/3-C64.9,20150918,20991231,NULL
8000/3-C76.0,80003,C760,44499787,"Neoplasm, malignant of Head, face or neck",Condition,ICDO3,ICDO Condition,S,8000/3-C76.0,20150918,20991231,NULL
8013/3-C18.0,80133,C180,44499788,Large cell neuroendocrine carcinoma of Cecum,Condition,ICDO3,ICDO Condition,S,8013/3-C18.0,20150918,20991231,NULL
8021/3-C25.0,80213,C250,44499789,"Carcinoma, anaplastic of Head of pancreas",Condition,ICDO3,ICDO Condition,S,8021/3-C25.0,20150918,20991231,NULL
8050/3-C50.0,80503,C500,44499790,Papillary carcinoma of Nipple,Condition,ICDO3,ICDO Condition,S,8050/3-C50.0,20150918,20991231,NULL
8072/3-C34.1,80723,C341,44499794,"Squamous cell carcinoma, large cell, nonkeratinizing of Upper lobe, lung",Condition,ICDO3,ICDO Condition,S,8072/3-C34.1,20150918,20991231,NULL
8140/2-C34.3,81402,C343,44499800,"Adenocarcinoma in situ of Lower lobe, lung",Condition,ICDO3,ICDO Condition,S,8140/2-C34.3,20150918,20991231,NULL
8140/3-C67.7,81403,C677,44499801,Adenocarcinoma of Urachus,Condition,ICDO3,ICDO Condition,S,8140/3-C67.7,20150918,20991231,NULL
8144/3-C17.0,81443,C170,44499802,"Adenocarcinoma, intestinal type of Duodenum",Condition,ICDO3,ICDO Condition,S,8144/3-C17.0,20150918,20991231,NULL
8522/2-C50.4,85222,C504,44500653,Intraductal carcinoma and lobular carcinoma in situ of Upper-outer quadrant of breast,Condition,ICDO3,ICDO Condition,S,8522/2-C50.4,20150918,20991231,NULL
8560/3-C23.9,85603,C239,44500654,Adenosquamous carcinoma of Gallbladder,Condition,ICDO3,ICDO Condition,S,8560/3-C23.9,20150918,20991231,NULL
9140/3-C44.3,91403,C443,44500667,Kaposi sarcoma of Skin of other and unspecified parts of face,Condition,ICDO3,ICDO Condition,S,9140/3-C44.3,20150918,20991231,NULL
9392/3-C71.1,93923,C711,44500669,"Ependymoma, anaplastic of Frontal lobe",Condition,ICDO3,ICDO Condition,S,9392/3-C71.1,20150918,20991231,NULL
9490/3-C47.9,94903,C479,44500670,Ganglioneuroblastoma of Autonomic nervous system,Condition,ICDO3,ICDO Condition,S,9490/3-C47.9,20150918,20991231,NULL
9506/1-C71.5,95061,C715,44500671,Central neurocytoma of Ventricle,Condition,ICDO3,ICDO Condition,S,9506/1-C71.5,20150918,20991231,NULL
9673/3-C77.9,96733,C779,44500674,Mantle cell lymphoma of Lymph node,Condition,ICDO3,ICDO Condition,S,9673/3-C77.9,20150918,20991231,NULL
8720/3-C20.9,87203,C209,44500676,Malignant melanoma of Rectum,Condition,ICDO3,ICDO Condition,S,8720/3-C20.9,20150918,20991231,NULL
8890/3-C16.9,88903,C169,44500684,Leiomyosarcoma of Stomach,Condition,ICDO3,ICDO Condition,S,8890/3-C16.9,20150918,20991231,NULL
9062/3-C62.9,90623,C629,44500690,"Seminoma, anaplastic of Testis",Condition,ICDO3,ICDO Condition,S,9062/3-C62.9,20150918,20991231,NULL
9065/3-C62.1,90653,C621,44500691,"Germ cell tumor, nonseminomatous of Descended testis",Condition,ICDO3,ICDO Condition,S,9065/3-C62.1,20150918,20991231,NULL
9105/3-C54.1,91053,C541,44500692,"Trophoblastic tumor, epithelioid of Endometrium",Condition,ICDO3,ICDO Condition,S,9105/3-C54.1,20150918,20991231,NULL
9120/3-C34.9,91203,C349,44500693,Hemangiosarcoma of Lung,Condition,ICDO3,ICDO Condition,S,9120/3-C34.9,20150918,20991231,NULL
9362/3-C75.3,93623,C753,44500694,Pineoblastoma of Pineal gland,Condition,ICDO3,ICDO Condition,S,9362/3-C75.3,20150918,20991231,NULL
9380/3-C72.0,93803,C720,44500695,"Glioma, malignant of Spinal cord",Condition,ICDO3,ICDO Condition,S,9380/3-C72.0,20150918,20991231,NULL
9391/3-C71.4,93913,C714,44500696,Ependymoma of Occipital lobe,Condition,ICDO3,ICDO Condition,S,9391/3-C71.4,20150918,20991231,NULL
9473/3-C56.9,94733,C569,44500698,Primitive neuroectodermal tumor of Ovary,Condition,ICDO3,ICDO Condition,S,9473/3-C56.9,20150918,20991231,NULL
9473/3-C75.3,94733,C753,44500699,Primitive neuroectodermal tumor of Pineal gland,Condition,ICDO3,ICDO Condition,S,9473/3-C75.3,20150918,20991231,NULL
9680/3-C18.9,96803,C189,44500703,"Malignant lymphoma, large B-cell, diffuse of Colon",Condition,ICDO3,ICDO Condition,S,9680/3-C18.9,20150918,20991231,NULL
8010/3-C21.0,80103,C210,44500708,Carcinoma of Anus,Condition,ICDO3,ICDO Condition,S,8010/3-C21.0,20150918,20991231,NULL
8033/3-C34.1,80333,C341,44500710,"Pseudosarcomatous carcinoma of Upper lobe, lung",Condition,ICDO3,ICDO Condition,S,8033/3-C34.1,20150918,20991231,NULL
8045/3-C34.3,80453,C343,44500712,"Combined small cell carcinoma of Lower lobe, lung",Condition,ICDO3,ICDO Condition,S,8045/3-C34.3,20150918,20991231,NULL
8046/3-C34.0,80463,C340,44500713,Non-small cell carcinoma of Main bronchus,Condition,ICDO3,ICDO Condition,S,8046/3-C34.0,20150918,20991231,NULL
8071/3-C76.0,80713,C760,44501565,"Squamous cell carcinoma, keratinizing of Head, face or neck",Condition,ICDO3,ICDO Condition,S,8071/3-C76.0,20150918,20991231,NULL
8083/3-C34.2,80833,C342,44501567,"Basaloid squamous cell carcinoma of Middle lobe, lung",Condition,ICDO3,ICDO Condition,S,8083/3-C34.2,20150918,20991231,NULL
8140/3-C22.0,81403,C220,44501569,Adenocarcinoma of Liver,Condition,ICDO3,ICDO Condition,S,8140/3-C22.0,20150918,20991231,NULL
8160/3-C23.9,81603,C239,44501570,Cholangiocarcinoma of Gallbladder,Condition,ICDO3,ICDO Condition,S,8160/3-C23.9,20150918,20991231,NULL
8246/3-C18.4,82463,C184,44501571,Neuroendocrine carcinoma of Transverse colon,Condition,ICDO3,ICDO Condition,S,8246/3-C18.4,20150918,20991231,NULL
8390/3-C44.4,83903,C444,44501575,Skin appendage carcinoma of Skin of scalp and neck,Condition,ICDO3,ICDO Condition,S,8390/3-C44.4,20150918,20991231,NULL
8453/2-C25.3,84532,C253,44501577,"Intraductal papillary-mucinous carcinoma, non-invasive of Pancreatic duct",Condition,ICDO3,ICDO Condition,S,8453/2-C25.3,20150918,20991231,NULL
8480/3-C50.5,84803,C505,44501579,Mucinous adenocarcinoma of Lower-outer quadrant of breast,Condition,ICDO3,ICDO Condition,S,8480/3-C50.5,20150918,20991231,NULL
8500/3-C24.1,85003,C241,44501581,Infiltrating duct carcinoma of Ampulla of Vater,Condition,ICDO3,ICDO Condition,S,8500/3-C24.1,20150918,20991231,NULL
8550/3-C34.2,85503,C342,44501585,"Acinar cell carcinoma of Middle lobe, lung",Condition,ICDO3,ICDO Condition,S,8550/3-C34.2,20150918,20991231,NULL
8574/3-C25.1,85743,C251,44501586,Adenocarcinoma with neuroendocrine differentiation of Body of pancreas,Condition,ICDO3,ICDO Condition,S,8574/3-C25.1,20150918,20991231,NULL
8720/3-C44.1,87203,C441,44501588,Malignant melanoma of Eyelid,Condition,ICDO3,ICDO Condition,S,8720/3-C44.1,20150918,20991231,NULL
8890/3-C34.1,88903,C341,44501591,"Leiomyosarcoma of Upper lobe, lung",Condition,ICDO3,ICDO Condition,S,8890/3-C34.1,20150918,20991231,NULL
9051/3-C48.1,90513,C481,44501594,"Fibrous mesothelioma, malignant of Specified parts of peritoneum",Condition,ICDO3,ICDO Condition,S,9051/3-C48.1,20150918,20991231,NULL
9161/1-C71.6,91611,C716,44501596,Hemangioblastoma of Cerebellum,Condition,ICDO3,ICDO Condition,S,9161/1-C71.6,20150918,20991231,NULL
9400/3-C71.3,94003,C713,44501599,Astrocytoma of Parietal lobe,Condition,ICDO3,ICDO Condition,S,9400/3-C71.3,20150918,20991231,NULL
9440/3-C71.3,94403,C713,44501601,Glioblastoma of Parietal lobe,Condition,ICDO3,ICDO Condition,S,9440/3-C71.3,20150918,20991231,NULL
9560/0-C71.6,95600,C716,44501602,Neurilemoma of Cerebellum,Condition,ICDO3,ICDO Condition,S,9560/0-C71.6,20150918,20991231,NULL
9590/3-C71.9,95903,C719,44501603,Malignant lymphoma of Brain,Condition,ICDO3,ICDO Condition,S,9590/3-C71.9,20150918,20991231,NULL
9591/3-C69.0,95913,C690,44501604,"Malignant lymphoma, non-Hodgkin of Conjunctiva",Condition,ICDO3,ICDO Condition,S,9591/3-C69.0,20150918,20991231,NULL
9650/3-C38.1,96503,C381,44501605,Hodgkin lymphoma of Anterior mediastinum,Condition,ICDO3,ICDO Condition,S,9650/3-C38.1,20150918,20991231,NULL
9670/3-C77.2,96703,C772,44501607,"Malignant lymphoma, small B lymphocytic of Intra-abdominal lymph nodes",Condition,ICDO3,ICDO Condition,S,9670/3-C77.2,20150918,20991231,NULL
9680/3-C38.0,96803,C380,44501609,"Malignant lymphoma, large B-cell, diffuse of Heart",Condition,ICDO3,ICDO Condition,S,9680/3-C38.0,20150918,20991231,NULL
8052/3-C34.1,80523,C341,44501613,"Papillary squamous cell carcinoma of Upper lobe, lung",Condition,ICDO3,ICDO Condition,S,8052/3-C34.1,20150918,20991231,NULL
8070/3-C03.9,80703,C039,44501614,Squamous cell carcinoma of Gum,Condition,ICDO3,ICDO Condition,S,8070/3-C03.9,20150918,20991231,NULL
8130/3-C67.5,81303,C675,44501620,Papillary transitional cell carcinoma of Bladder neck,Condition,ICDO3,ICDO Condition,S,8130/3-C67.5,20150918,20991231,NULL
8140/3-C16.2,81403,C162,44501622,Adenocarcinoma of Body of stomach,Condition,ICDO3,ICDO Condition,S,8140/3-C16.2,20150918,20991231,NULL
8210/3-C16.0,82103,C160,44501623,Adenocarcinoma in adenomatous polyp of Cardia,Condition,ICDO3,ICDO Condition,S,8210/3-C16.0,20150918,20991231,NULL
8240/3-C16.4,82403,C164,44501624,Carcinoid tumor of Pylorus,Condition,ICDO3,ICDO Condition,S,8240/3-C16.4,20150918,20991231,NULL
8240/3-C17.2,82403,C172,44501625,Carcinoid tumor of Ileum,Condition,ICDO3,ICDO Condition,S,8240/3-C17.2,20150918,20991231,NULL
8490/3-C18.0,84903,C180,44503025,Signet ring cell carcinoma of Cecum,Condition,ICDO3,ICDO Condition,S,8490/3-C18.0,20150918,20991231,NULL
8490/3-C18.3,84903,C183,44503026,Signet ring cell carcinoma of Hepatic flexure of colon,Condition,ICDO3,ICDO Condition,S,8490/3-C18.3,20150918,20991231,NULL
8490/3-C18.4,84903,C184,44503027,Signet ring cell carcinoma of Transverse colon,Condition,ICDO3,ICDO Condition,S,8490/3-C18.4,20150918,20991231,NULL
8490/3-C18.7,84903,C187,44503028,Signet ring cell carcinoma of Sigmoid colon,Condition,ICDO3,ICDO Condition,S,8490/3-C18.7,20150918,20991231,NULL
8500/3-C25.2,85003,C252,44503029,Infiltrating duct carcinoma of Tail of pancreas,Condition,ICDO3,ICDO Condition,S,8500/3-C25.2,20150918,20991231,NULL
8525/3-C05.0,85253,C050,44503031,Polymorphous low grade adenocarcinoma of Hard palate,Condition,ICDO3,ICDO Condition,S,8525/3-C05.0,20150918,20991231,NULL
9064/3-C71.9,90643,C719,44503046,Germinoma of Brain,Condition,ICDO3,ICDO Condition,S,9064/3-C71.9,20150918,20991231,NULL
9085/3-C56.9,90853,C569,44503047,Mixed germ cell tumor of Ovary,Condition,ICDO3,ICDO Condition,S,9085/3-C56.9,20150918,20991231,NULL
9591/3-C72.0,95913,C720,44503055,"Malignant lymphoma, non-Hodgkin of Spinal cord",Condition,ICDO3,ICDO Condition,S,9591/3-C72.0,20150918,20991231,NULL
9691/3-C77.2,96913,C772,44503061,"Follicular lymphoma, grade 2 of Intra-abdominal lymph nodes",Condition,ICDO3,ICDO Condition,S,9691/3-C77.2,20150918,20991231,NULL
9699/3-C34.2,96993,C342,44503062,"Marginal zone B-cell lymphoma of Middle lobe, lung",Condition,ICDO3,ICDO Condition,S,9699/3-C34.2,20150918,20991231,NULL
9835/3-C42.1,98353,C421,44503066,Precursor cell lymphoblastic leukemia of Bone marrow,Condition,ICDO3,ICDO Condition,S,9835/3-C42.1,20150918,20991231,NULL
9971/3-C71.9,99713,C719,44503067,Polymorphic post transplant lymphoproliferative disorder of Brain,Condition,ICDO3,ICDO Condition,S,9971/3-C71.9,20150918,20991231,NULL
8050/2-C50.2,80502,C502,44503069,Papillary carcinoma in situ of Upper-inner quadrant of breast,Condition,ICDO3,ICDO Condition,S,8050/2-C50.2,20150918,20991231,NULL
8051/3-C03.1,80513,C031,44503070,Verrucous carcinoma of Lower gum,Condition,ICDO3,ICDO Condition,S,8051/3-C03.1,20150918,20991231,NULL
8070/2-C02.1,80702,C021,44503072,Squamous cell carcinoma in situ of Border of tongue,Condition,ICDO3,ICDO Condition,S,8070/2-C02.1,20150918,20991231,NULL
8070/3-C08.0,80703,C080,44503074,Squamous cell carcinoma of Submandibular gland,Condition,ICDO3,ICDO Condition,S,8070/3-C08.0,20150918,20991231,NULL
8071/3-C09.0,80713,C090,44503075,"Squamous cell carcinoma, keratinizing of Tonsillar fossa",Condition,ICDO3,ICDO Condition,S,8071/3-C09.0,20150918,20991231,NULL
8120/3-C67.6,81203,C676,44503077,Transitional cell carcinoma of Ureteric orifice,Condition,ICDO3,ICDO Condition,S,8120/3-C67.6,20150918,20991231,NULL
8140/3-C25.0,81403,C250,44503079,Adenocarcinoma of Head of pancreas,Condition,ICDO3,ICDO Condition,S,8140/3-C25.0,20150918,20991231,NULL
8144/3-C16.1,81443,C161,44503081,"Adenocarcinoma, intestinal type of Fundus of stomach",Condition,ICDO3,ICDO Condition,S,8144/3-C16.1,20150918,20991231,NULL
8890/3-C20.9,88903,C209,44499574,Leiomyosarcoma of Rectum,Condition,ICDO3,ICDO Condition,S,8890/3-C20.9,20150918,20991231,NULL
9120/0-C71.1,91200,C711,44499581,Hemangioma of Frontal lobe,Condition,ICDO3,ICDO Condition,S,9120/0-C71.1,20150918,20991231,NULL
